Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Rating,Total_Rating
15,2007,11,6,0.0,0.0,0.01,0.0,71.0,22.0,7.5,24.0,8,73.0
16,2014,0,25,0.0,0.0,0.09,0.0,71.0,22.0,7.5,24.0,7,73.0
25,2010,10,24,0.24,0.0,0.0,0.02,53.0,4.0,7.5,24.0,1,64.0
10,1985,4,17,29.08,3.58,6.81,0.77,71.0,22.0,7.5,24.0,8,73.0
6,2004,3,23,0.13,0.05,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
22,1992,2,12,0.0,0.0,0.06,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2007,0,2,0.25,0.01,0.0,0.02,57.0,28.0,6.7,7.0,2,62.0
15,2001,10,21,0.07,0.05,0.0,0.02,77.0,21.0,7.5,10.0,1,76.0
12,2007,7,10,0.0,0.02,0.0,0.0,70.0,40.0,6.3,374.0,5,66.5
27,2014,7,16,0.48,0.18,0.01,0.07,91.0,30.0,7.9,915.0,7,85.0
18,2009,3,19,0.0,0.0,0.04,0.0,71.0,22.0,7.5,24.0,8,73.0
18,2009,2,19,0.0,0.0,0.04,0.0,71.0,22.0,7.5,24.0,8,73.0
7,2005,0,10,0.11,0.03,0.0,0.0,66.0,38.0,7.2,10.0,7,69.0
27,2010,10,19,0.01,0.0,0.0,0.0,57.0,5.0,7.5,24.0,1,66.0
4,2009,0,23,0.3,0.27,0.0,0.07,71.0,22.0,7.5,24.0,1,73.0
15,2007,3,19,0.0,0.0,0.08,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2007,0,23,0.02,0.0,0.0,0.0,31.0,4.0,7.5,24.0,1,53.0
14,1997,2,4,0.0,0.0,0.09,0.01,71.0,22.0,7.5,24.0,8,73.0
25,2009,9,10,0.1,0.01,0.0,0.01,53.0,7.0,7.5,24.0,1,64.0
16,2012,4,6,0.0,0.0,0.04,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2003,8,2,0.26,0.2,0.0,0.07,66.0,21.0,8.0,23.0,5,73.0
9,1997,6,17,2.91,0.99,0.89,0.1,71.0,22.0,7.5,24.0,8,73.0
4,2006,5,17,0.63,0.05,1.35,0.08,84.0,56.0,8.7,44.0,1,85.5
4,2008,8,19,0.02,0.0,0.0,0.0,64.0,6.0,7.5,24.0,2,69.5
4,2007,1,23,0.29,0.22,0.0,0.06,71.0,22.0,7.5,24.0,1,73.0
29,2016,6,19,0.0,0.01,0.0,0.0,63.0,8.0,8.2,22.0,1,72.5
10,1991,10,17,0.41,0.1,0.47,0.02,71.0,22.0,7.5,24.0,8,73.0
4,2009,9,13,0.13,0.0,0.0,0.01,71.0,22.0,7.5,24.0,1,73.0
15,2002,1,4,0.1,0.08,0.12,0.03,69.0,28.0,7.6,38.0,5,72.5
2,2016,1,4,0.0,0.0,0.27,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2008,5,19,0.1,0.01,0.0,0.01,56.0,5.0,7.5,24.0,1,65.5
6,2006,9,23,0.12,0.04,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2007,11,26,0.0,0.05,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2007,6,19,0.03,0.03,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
12,2009,7,24,0.0,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
17,2014,11,25,0.0,0.0,0.06,0.0,71.0,22.0,7.5,24.0,8,73.0
28,2006,0,24,0.03,0.01,0.0,0.0,52.0,34.0,2.8,5.0,7,40.0
28,2003,8,10,0.08,0.02,0.0,0.0,64.0,27.0,8.2,11.0,5,73.0
4,2005,0,28,0.14,0.01,0.0,0.01,50.0,18.0,5.7,16.0,1,53.5
2,2014,11,16,0.0,0.0,0.07,0.0,71.0,22.0,7.5,24.0,8,73.0
6,2005,4,8,0.33,0.12,0.0,0.01,76.0,6.0,7.7,6.0,1,76.5
28,2004,10,12,0.07,0.02,0.0,0.0,90.0,25.0,8.4,11.0,1,87.0
14,2000,2,15,0.29,0.2,0.0,0.03,68.0,5.0,7.5,24.0,7,71.5
25,2009,3,30,0.04,0.0,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
28,2004,4,14,0.12,0.03,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
15,2002,0,10,0.9,1.22,0.04,0.44,71.0,16.0,7.6,49.0,1,73.5
4,2009,0,16,0.0,0.0,0.01,0.0,71.0,22.0,7.5,24.0,8,73.0
18,2007,7,19,0.0,0.0,0.01,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2012,3,26,4.05,2.16,0.0,0.55,74.0,10.0,7.3,28.0,2,73.5
18,2008,7,18,0.06,0.0,0.18,0.01,71.0,22.0,7.5,24.0,8,73.0
2,2015,0,19,0.0,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2008,5,4,0.18,0.02,0.0,0.02,52.0,11.0,7.5,24.0,1,63.5
12,2009,8,28,0.0,0.01,0.0,0.0,80.0,26.0,8.0,136.0,5,80.0
17,2015,0,19,0.0,0.02,0.0,0.0,71.0,22.0,7.6,7.0,1,73.5
9,2001,10,19,0.0,0.0,0.15,0.0,71.0,22.0,7.5,24.0,8,73.0
16,2007,0,9,0.57,0.32,0.09,0.16,88.0,46.0,7.5,155.0,5,81.5
18,2005,3,21,0.75,0.18,0.0,0.16,73.0,28.0,7.2,9.0,2,72.5
16,2012,6,27,0.04,0.0,0.0,0.01,62.0,19.0,4.9,22.0,1,55.5
15,2004,8,16,0.03,0.02,0.0,0.01,45.0,16.0,7.8,10.0,7,61.5
12,2012,6,10,0.0,0.06,0.0,0.02,82.0,19.0,8.5,525.0,7,83.5
4,2011,4,0,0.08,0.01,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
16,2006,6,21,0.0,0.57,0.04,0.0,71.0,22.0,7.5,24.0,8,73.0
22,1992,7,19,0.0,0.0,2.78,0.01,71.0,22.0,7.5,24.0,8,73.0
14,1996,11,19,0.11,0.07,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
14,1998,7,12,0.15,0.1,0.38,0.04,82.0,8.0,8.4,162.0,7,83.0
7,2002,10,10,0.33,0.09,0.0,0.01,92.0,13.0,8.5,17.0,1,88.5
15,2004,7,19,0.03,0.02,0.0,0.01,69.0,16.0,7.9,14.0,2,74.0
12,2010,11,26,0.0,0.27,0.0,0.05,79.0,33.0,5.2,213.0,2,65.5
4,2007,8,28,0.13,0.0,0.0,0.01,79.0,36.0,7.9,26.0,1,79.0
27,2011,8,5,0.1,0.14,0.01,0.03,69.0,64.0,6.1,29.0,5,65.0
15,2004,4,21,0.88,0.69,0.0,0.23,88.0,64.0,9.0,178.0,1,89.0
27,2011,0,25,0.0,0.04,0.01,0.01,71.0,22.0,7.5,24.0,8,73.0
4,2008,7,12,0.09,0.01,0.15,0.01,76.0,24.0,7.4,37.0,2,75.0
16,2012,8,24,0.19,0.23,0.04,0.08,77.0,27.0,8.0,350.0,5,78.5
2,2015,5,19,0.0,0.03,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
16,2013,8,24,0.72,0.65,0.04,0.28,94.0,27.0,8.5,1863.0,5,89.5
25,2010,10,3,0.14,0.0,0.0,0.01,71.0,22.0,7.5,24.0,1,73.0
9,1997,2,19,0.12,0.03,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2008,0,23,0.29,0.22,0.0,0.07,71.0,22.0,7.5,24.0,1,73.0
27,2009,7,7,0.29,0.16,0.04,0.05,71.0,56.0,7.3,64.0,5,72.0
27,2014,8,0,0.16,0.12,0.0,0.03,71.0,22.0,6.6,26.0,5,68.5
18,2012,1,11,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
9,1997,10,15,0.23,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2005,9,17,0.3,0.01,0.02,0.03,81.0,45.0,8.7,45.0,7,84.0
5,2000,5,17,0.29,0.17,0.75,0.02,71.0,22.0,7.5,24.0,8,73.0
18,2008,4,21,0.33,0.22,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
19,2015,0,19,0.0,0.0,0.01,0.0,71.0,22.0,7.5,24.0,8,73.0
14,1996,4,21,0.05,0.03,0.15,0.02,71.0,22.0,7.5,24.0,8,73.0
19,2016,1,11,0.0,0.0,0.01,0.0,71.0,22.0,7.5,24.0,8,73.0
2,2011,1,26,0.06,0.04,0.0,0.01,71.0,22.0,7.5,24.0,7,73.0
12,2010,7,2,1.77,0.32,0.0,0.0,90.0,53.0,5.6,953.0,7,73.0
18,2011,1,19,0.0,0.0,0.14,0.0,71.0,22.0,7.5,24.0,8,73.0
6,2004,4,17,0.25,0.09,0.3,0.01,60.0,23.0,6.6,5.0,1,63.0
14,1998,0,1,0.06,0.04,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
27,2011,8,19,0.59,0.35,0.01,0.09,68.0,85.0,5.8,404.0,7,63.0
4,2010,1,19,0.0,0.07,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
16,2015,0,29,0.17,0.3,0.0,0.09,71.0,22.0,6.4,18.0,8,67.5
16,2012,8,24,0.59,0.89,0.06,0.3,87.0,31.0,7.8,790.0,5,82.5
15,2000,7,19,0.0,0.0,0.06,0.0,71.0,22.0,7.5,24.0,8,73.0
2,2012,1,19,0.03,0.0,0.0,0.0,88.0,15.0,8.8,188.0,5,88.0
28,2002,10,15,0.15,0.04,0.0,0.01,79.0,9.0,7.8,5.0,1,78.5
6,2003,10,10,0.22,0.08,0.0,0.01,70.0,9.0,6.6,5.0,1,68.0
14,2001,1,19,0.02,0.01,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
18,2007,2,23,0.45,0.47,0.0,0.28,68.0,11.0,7.8,15.0,7,73.0
6,2001,4,23,0.33,0.12,0.0,0.01,64.0,5.0,7.5,24.0,1,69.5
27,2015,0,10,0.06,0.0,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
16,2013,0,6,0.02,0.01,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
27,2010,10,2,0.17,0.06,0.0,0.02,53.0,10.0,6.6,10.0,1,59.5
16,2012,0,8,0.21,0.18,0.0,0.08,59.0,36.0,4.3,24.0,1,51.0
15,2004,2,10,0.86,0.67,0.0,0.22,83.0,46.0,8.9,73.0,5,86.0
4,2009,9,0,0.07,0.0,0.0,0.01,71.0,22.0,7.5,24.0,1,73.0
14,1995,10,19,0.0,0.0,0.07,0.0,71.0,22.0,7.5,24.0,8,73.0
16,2010,8,2,0.18,0.36,0.02,0.13,65.0,49.0,7.4,45.0,7,69.5
14,2001,8,21,0.29,0.2,0.0,0.03,73.0,19.0,8.5,36.0,5,79.0
4,2009,5,19,0.29,0.0,0.0,0.02,71.0,22.0,7.5,24.0,8,73.0
6,2001,4,26,0.05,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
26,2014,0,29,0.33,0.23,0.03,0.05,68.0,5.0,7.7,25.0,2,72.5
27,2013,8,2,0.46,0.11,0.0,0.05,32.0,30.0,4.0,410.0,5,36.0
4,2008,9,26,0.04,0.0,0.0,0.0,71.0,22.0,8.6,9.0,1,78.5
6,2001,6,19,0.02,0.01,0.0,0.0,68.0,10.0,7.5,24.0,1,71.5
27,2006,0,6,0.04,0.0,0.03,0.0,69.0,55.0,7.7,60.0,7,73.0
10,1983,4,17,0.33,0.07,0.7,0.01,71.0,22.0,7.5,24.0,8,73.0
28,2002,5,19,0.01,0.0,0.0,0.0,58.0,7.0,7.5,24.0,1,66.5
0,1981,5,3,1.54,0.1,0.0,0.02,71.0,22.0,7.5,24.0,8,73.0
7,2003,10,10,0.08,0.02,0.0,0.0,85.0,18.0,8.4,7.0,1,84.5
9,1999,6,19,0.51,0.18,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
27,2011,3,24,0.12,0.0,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
12,2008,0,10,0.0,0.53,0.0,0.06,86.0,28.0,8.0,1093.0,5,83.0
15,2001,0,24,6.99,4.51,0.3,1.3,97.0,56.0,8.5,664.0,5,91.0
6,2001,5,2,0.1,0.04,0.1,0.01,88.0,16.0,7.5,24.0,1,81.5
6,2005,5,19,0.01,0.0,0.0,0.0,71.0,22.0,7.5,24.0,1,73.0
16,2015,0,12,0.0,0.0,0.15,0.0,71.0,22.0,7.5,24.0,8,73.0
9,1997,6,1,0.47,0.11,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
2,2012,0,19,0.0,0.0,0.05,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2009,10,3,0.11,0.0,0.0,0.01,71.0,22.0,7.5,24.0,1,73.0
3,2000,2,19,0.0,0.0,0.07,0.0,71.0,22.0,7.5,24.0,8,73.0
8,1993,1,20,0.0,0.0,0.07,0.0,71.0,22.0,7.5,24.0,8,73.0
12,2009,7,19,0.0,0.04,0.0,0.01,61.0,17.0,6.8,51.0,7,64.5
2,2012,0,16,0.0,0.0,0.09,0.0,71.0,22.0,7.5,24.0,8,73.0
6,2003,7,23,0.06,0.02,0.0,0.0,74.0,18.0,8.3,9.0,1,78.5
2,2014,0,2,0.03,0.03,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
15,2000,10,21,0.09,0.07,0.0,0.02,49.0,10.0,7.5,24.0,1,62.0
18,2010,1,11,0.0,0.0,0.01,0.0,71.0,22.0,7.5,24.0,8,73.0
17,2015,1,0,0.03,0.08,0.0,0.02,81.0,10.0,8.6,73.0,7,83.5
14,2000,0,12,0.09,0.06,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
18,2012,0,16,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2007,0,25,0.08,0.01,0.0,0.01,63.0,26.0,6.8,16.0,7,65.5
4,2008,9,26,0.46,0.3,0.0,0.09,71.0,22.0,7.5,24.0,1,73.0
17,2016,8,24,0.1,0.19,0.02,0.06,84.0,39.0,8.5,210.0,5,84.5
4,2007,5,6,0.28,0.0,0.03,0.02,82.0,41.0,8.7,32.0,2,84.5
16,2011,0,20,0.07,0.05,0.0,0.02,39.0,35.0,4.4,19.0,7,41.5
7,2005,3,15,0.05,0.01,0.0,0.0,65.0,16.0,7.5,24.0,1,70.0
15,2008,10,10,0.32,0.01,0.01,0.05,71.0,22.0,7.4,14.0,1,72.5
22,1992,10,19,0.0,0.0,0.16,0.0,71.0,22.0,7.5,24.0,8,73.0
2,2015,0,19,0.0,0.0,2.29,0.0,71.0,22.0,7.5,24.0,8,73.0
2,2012,0,29,0.2,0.16,0.0,0.03,61.0,4.0,7.6,10.0,2,68.5
15,2000,2,19,0.0,0.0,0.2,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2012,0,19,0.38,0.4,0.01,0.08,80.0,47.0,7.9,468.0,5,79.5
8,1994,6,20,0.0,0.0,0.26,0.0,71.0,22.0,7.5,24.0,8,73.0
19,2016,1,19,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
6,2001,4,23,0.3,0.11,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
16,2008,2,10,0.13,0.02,0.0,0.02,53.0,37.0,3.8,20.0,7,45.5
27,2012,0,2,0.43,0.24,0.0,0.06,71.0,22.0,7.5,24.0,8,73.0
14,1999,1,19,0.0,0.0,0.13,0.01,71.0,22.0,7.5,24.0,8,73.0
18,2010,3,19,0.07,0.02,0.07,0.02,38.0,34.0,5.6,37.0,5,47.0
4,2005,0,28,0.12,0.0,0.0,0.01,71.0,22.0,6.7,6.0,1,69.0
4,2007,3,19,1.15,0.4,0.0,0.15,20.0,13.0,1.9,41.0,1,19.5
25,2008,10,16,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
9,2000,6,1,0.16,0.04,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
9,1999,2,23,1.2,0.25,0.02,0.02,71.0,22.0,7.5,24.0,8,73.0
4,2008,0,19,0.05,0.0,0.0,0.0,59.0,12.0,7.5,24.0,1,67.0
19,2014,0,21,0.0,0.01,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2008,9,0,0.2,0.0,0.0,0.01,71.0,22.0,7.5,24.0,1,73.0
4,2008,9,12,0.0,0.0,0.04,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2011,10,10,0.84,2.78,0.02,0.53,71.0,22.0,7.5,24.0,8,73.0
26,2012,0,29,0.16,0.18,0.0,0.03,71.0,22.0,7.5,24.0,8,73.0
7,2003,10,12,0.0,0.0,0.1,0.0,71.0,22.0,7.5,24.0,8,73.0
28,2005,0,23,0.1,0.03,0.0,0.0,68.0,50.0,7.5,68.0,7,71.5
4,2009,3,8,0.59,0.2,0.0,0.08,58.0,7.0,7.5,24.0,1,66.5
16,2009,6,10,0.69,1.4,0.04,0.52,84.0,55.0,6.9,113.0,1,76.5
16,2008,8,26,0.66,0.44,0.04,0.21,81.0,32.0,7.9,93.0,5,80.0
6,2002,9,10,0.05,0.02,0.0,0.0,66.0,6.0,7.5,24.0,1,70.5
21,1994,3,20,0.0,0.0,0.04,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2006,10,24,0.06,0.05,0.0,0.02,71.0,22.0,7.5,24.0,8,73.0
2,2015,0,17,0.02,0.11,0.19,0.01,71.0,22.0,7.5,24.0,8,73.0
14,2001,6,26,0.03,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2008,1,19,0.04,0.03,0.0,0.01,71.0,22.0,7.5,24.0,2,73.0
12,2009,6,10,0.0,0.08,0.0,0.01,87.0,26.0,7.5,435.0,2,81.0
25,2007,10,10,0.29,0.01,0.0,0.03,74.0,52.0,8.1,60.0,1,77.5
6,2004,3,23,1.25,0.46,0.0,0.03,71.0,22.0,7.5,24.0,8,73.0
14,1999,0,19,0.03,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
9,1998,6,15,0.35,0.06,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
12,2014,1,19,0.0,0.05,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2009,0,19,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
12,2003,8,19,0.0,0.02,0.0,0.0,74.0,22.0,8.7,76.0,7,80.5
16,2008,3,2,0.73,0.15,0.0,0.11,70.0,39.0,5.0,26.0,7,60.0
14,1995,8,19,0.02,0.02,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2005,3,21,0.0,1.18,0.0,0.43,71.0,22.0,7.5,24.0,8,73.0
4,2010,0,16,0.0,0.0,0.11,0.0,71.0,22.0,7.5,24.0,8,73.0
6,2002,11,19,0.01,0.01,0.0,0.0,70.0,6.0,7.5,24.0,1,72.5
15,2006,6,21,0.0,0.0,0.04,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2009,3,8,0.1,0.02,0.0,0.22,71.0,22.0,7.5,24.0,8,73.0
18,2009,3,19,0.09,0.0,0.0,0.01,77.0,5.0,6.5,13.0,7,71.0
17,2014,0,26,1.4,1.9,0.11,0.64,80.0,80.0,6.3,2996.0,5,71.5
20,1994,2,20,0.0,0.0,0.12,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2009,10,20,0.0,0.0,0.11,0.0,71.0,22.0,7.5,24.0,8,73.0
16,2014,7,18,0.02,0.02,0.11,0.01,90.0,4.0,7.8,71.0,7,84.0
27,2009,8,19,0.06,0.01,0.0,0.01,35.0,23.0,5.3,10.0,5,44.0
28,2004,10,10,0.64,0.18,0.0,0.03,88.0,26.0,8.9,14.0,1,88.5
18,2007,11,19,0.09,0.0,0.0,0.01,72.0,7.0,0.6,24.0,2,39.0
2,2014,3,17,0.18,0.12,0.16,0.03,76.0,22.0,7.7,19.0,1,76.5
25,2010,3,27,0.0,0.01,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2009,5,19,0.21,0.27,0.0,0.05,56.0,9.0,7.5,24.0,1,65.5
7,2005,11,16,0.0,0.0,0.07,0.0,71.0,22.0,7.5,24.0,8,73.0
12,2006,6,5,0.0,0.02,0.0,0.0,84.0,16.0,7.8,53.0,2,81.0
18,2009,6,10,0.16,0.37,0.01,0.21,69.0,11.0,6.5,31.0,1,67.0
2,2011,0,16,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
28,2005,0,25,0.04,0.01,0.0,0.0,66.0,22.0,8.0,4.0,7,73.0
25,2007,0,26,0.3,0.03,0.0,0.03,60.0,17.0,5.9,11.0,2,59.5
25,2009,10,10,0.62,0.04,0.0,0.06,77.0,23.0,7.2,24.0,1,74.5
12,2003,7,19,0.01,0.1,0.0,0.02,93.0,33.0,9.0,1497.0,7,91.5
17,2013,8,21,0.89,1.33,0.08,0.39,73.0,88.0,6.8,2102.0,5,70.5
15,2006,9,12,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2008,9,10,0.33,0.03,0.0,0.03,71.0,22.0,7.5,24.0,1,73.0
4,2009,0,29,0.6,0.16,0.0,0.07,71.0,22.0,7.5,24.0,8,73.0
4,2009,0,8,0.26,0.21,0.0,0.05,71.0,22.0,9.0,5.0,2,80.5
15,2008,3,8,0.09,0.02,0.0,0.34,71.0,22.0,7.5,24.0,8,73.0
15,2002,6,3,0.03,0.02,0.0,0.01,82.0,10.0,7.4,14.0,1,78.0
2,2013,0,16,0.0,0.0,0.04,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2010,0,29,0.09,0.02,0.0,0.01,71.0,22.0,7.5,24.0,2,73.0
0,1982,8,3,0.72,0.05,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
15,2006,0,24,1.56,1.4,0.07,0.5,78.0,49.0,7.8,112.0,5,78.0
18,2012,1,16,0.0,0.0,0.23,0.0,71.0,22.0,7.5,24.0,8,73.0
18,2008,0,19,0.4,0.48,0.0,0.29,76.0,8.0,7.6,11.0,2,76.0
25,2009,0,29,0.84,0.04,0.0,0.07,71.0,22.0,7.5,24.0,8,73.0
4,2008,7,17,0.29,0.02,0.27,0.03,81.0,42.0,7.0,106.0,2,75.5
25,2009,0,3,0.59,0.2,0.0,0.07,76.0,29.0,8.5,28.0,2,80.5
15,2008,0,2,0.1,0.08,0.0,0.03,69.0,4.0,4.1,16.0,2,55.0
25,2008,10,10,0.18,0.22,0.0,0.05,50.0,12.0,4.6,18.0,1,48.0
28,2006,10,15,0.09,0.03,0.0,0.0,70.0,23.0,7.5,24.0,1,72.5
17,2013,10,24,0.89,0.31,0.01,0.23,85.0,20.0,6.5,368.0,1,75.0
18,2007,5,15,0.02,0.0,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
6,2006,0,19,0.01,0.0,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2007,9,12,0.46,0.0,0.0,0.04,65.0,10.0,7.4,5.0,2,69.5
27,2008,3,12,0.25,0.0,0.0,0.02,38.0,28.0,5.1,17.0,7,44.5
12,2014,6,26,0.0,0.03,0.0,0.0,80.0,12.0,6.8,97.0,2,74.0
15,2006,11,20,0.0,0.0,0.03,0.0,71.0,22.0,7.5,24.0,8,73.0
15,2008,2,23,0.69,0.0,0.0,0.55,78.0,9.0,6.9,34.0,7,73.5
4,2005,10,13,0.04,0.0,0.0,0.0,35.0,6.0,7.5,24.0,1,55.0
19,2015,0,19,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
14,1996,3,19,0.52,0.36,0.0,0.06,71.0,22.0,7.5,24.0,8,73.0
25,2010,5,23,0.6,0.19,0.0,0.07,71.0,7.0,7.5,24.0,1,73.0
2,2011,9,17,1.44,1.41,0.73,0.27,71.0,22.0,7.5,24.0,8,73.0
7,2004,7,4,0.1,0.02,0.0,0.0,67.0,21.0,7.3,12.0,1,70.0
14,1999,7,21,0.0,0.0,0.08,0.01,71.0,22.0,7.5,24.0,8,73.0
4,2009,1,26,0.16,0.15,0.0,0.04,71.0,22.0,7.5,24.0,8,73.0
12,2008,8,26,0.0,0.02,0.0,0.0,79.0,22.0,7.9,130.0,5,79.0
22,1994,7,19,0.0,0.0,0.37,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2011,6,8,0.28,0.15,0.0,0.05,71.0,22.0,7.5,24.0,8,73.0
15,2008,0,4,0.07,0.05,0.0,0.02,71.0,22.0,7.5,24.0,5,73.0
14,1998,7,21,0.37,0.25,0.0,0.04,71.0,22.0,7.5,24.0,8,73.0
6,2003,3,4,0.08,0.03,0.0,0.0,54.0,25.0,8.3,8.0,1,68.5
18,2011,2,12,0.0,0.0,0.08,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2009,0,2,0.12,0.03,0.0,0.01,63.0,31.0,6.6,7.0,2,64.5
19,2016,7,22,0.0,0.0,0.05,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2007,9,23,0.13,0.0,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
18,2012,1,19,0.0,0.0,0.04,0.0,71.0,22.0,7.5,24.0,8,73.0
28,2004,8,9,0.26,0.07,0.0,0.01,78.0,44.0,8.8,15.0,5,83.0
2,2013,4,20,0.24,0.14,0.07,0.03,59.0,34.0,6.5,144.0,2,62.0
16,2009,10,10,0.31,0.0,0.0,0.03,75.0,17.0,7.8,6.0,1,76.5
6,2006,1,8,0.33,0.12,0.0,0.01,70.0,8.0,5.6,5.0,2,63.0
15,2005,0,28,0.85,0.76,0.0,0.16,47.0,21.0,6.6,129.0,5,56.5
25,2009,1,7,0.09,0.1,0.0,0.02,67.0,51.0,7.6,33.0,5,71.5
16,2010,11,25,0.0,0.0,0.13,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2007,8,10,1.09,0.53,0.02,0.17,96.0,54.0,8.9,797.0,5,92.5
4,2010,0,29,0.11,0.01,0.0,0.01,33.0,5.0,7.5,24.0,2,54.0
28,2004,2,9,0.09,0.03,0.0,0.0,43.0,17.0,7.5,24.0,5,59.0
12,2007,8,15,0.0,0.05,0.0,0.01,83.0,41.0,8.0,523.0,5,81.5
12,2003,8,14,0.02,0.02,0.0,0.0,83.0,40.0,7.4,396.0,5,78.5
25,2007,4,19,0.02,0.0,0.0,0.0,71.0,22.0,7.5,24.0,1,73.0
27,2010,8,2,0.05,0.0,0.0,0.0,71.0,22.0,7.5,24.0,5,73.0
2,2014,3,16,0.0,0.0,0.12,0.0,71.0,22.0,7.5,24.0,8,73.0
25,2011,7,19,0.0,0.0,0.02,0.0,71.0,22.0,7.5,24.0,8,73.0
7,2002,4,23,0.29,0.07,0.0,0.01,39.0,7.0,4.7,14.0,1,43.0
14,1999,11,19,0.01,0.0,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
4,2009,10,2,0.12,0.0,0.0,0.01,71.0,22.0,7.5,24.0,1,73.0
4,2005,7,19,0.05,0.0,0.04,0.0,58.0,15.0,7.3,12.0,7,65.5
9,2000,4,2,0.16,0.04,0.0,0.0,71.0,22.0,7.5,24.0,8,73.0
27,2009,3,14,0.0,0.04,0.0,0.01,71.0,22.0,7.5,24.0,8,73.0
17,2015,10,24,0.41,0.6,0.0,0.2,73.0,47.0,7.4,237.0,7,73.5
7,2001,5,3,0.95,0.37,0.1,0.04,87.0,28.0,7.9,46.0,1,83.0
29,2014,0,25,0.04,0.02,0.0,0.01,58.0,10.0,6.8,15.0,7,63.0
27,2013,2,29,0.97,0.3,0.0,0.11,81.0,63.0,7.9,362.0,7,80.0
12,2001,7,28,1.03,0.02,0.0,0.0,87.0,21.0,9.1,639.0,5,89.0
15,2005,4,15,0.34,0.01,0.0,0.06,50.0,5.0,7.6,16.0,1,63.0
